latitud,longitud,municipio,departamento,provincia
-27.952455693,-58.807476389,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.645966328,-58.741924867,EMPEDRADO,EMPEDRADO,CORRIENTES
-28.066698621,-58.819680162,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.757319434,-58.564465936,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.73161139,-58.71274791,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.637506138,-58.664779485,EMPEDRADO,EMPEDRADO,CORRIENTES
-28.129080783,-58.823599964,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.813165587,-58.720381559,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.832331253,-58.469682228,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.888988507,-58.773247926,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.88419255,-58.70775735,EMPEDRADO,EMPEDRADO,CORRIENTES
-28.029649547,-58.674650674,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.70578113,-58.68808341,EMPEDRADO,EMPEDRADO,CORRIENTES
-27.927702832,-58.329764806,EMPEDRADO,EMPEDRADO,CORRIENTES
-28.161054416,-58.865828202,EMPEDRADO,EMPEDRADO,CORRIENTES
-31.750081658,-65.004300188,ARROYO LOS PATOS,SAN ALBERTO,CÓRDOBA
-37.340065549,-67.621850051,PUELEN,PUELEN,LA PAMPA
-31.109040183,-62.987650622,TORO PUJIO,SAN JUSTO,CÓRDOBA
-27.042231279,-55.438123292,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-27.107731779,-55.373766082,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-27.075466156,-55.443500519,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-27.107756855,-55.388115137,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-26.972278595,-55.377349854,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-27.020950237,-55.367600458,GENERAL URQUIZA,SAN IGNACIO,MISIONES
-38.195521663,-70.599224337,LONCOPUE,LONCOPUE,NEUQUÉN
-38.069943272,-70.612403905,LONCOPUE,LONCOPUE,NEUQUÉN
-27.217711287,-55.083183556,CAMPO VIERA,OBERA,MISIONES
-27.331055877,-55.052854816,CAMPO VIERA,OBERA,MISIONES
-27.36161012,-55.06613237,CAMPO VIERA,OBERA,MISIONES
-33.607612594,-62.626140572,ALEJO LEDESMA,MARCOS JUAREZ,CÓRDOBA
-23.940021515,-64.349639893,PALMA SOLA,SANTA BARBARA,JUJUY
-24.264734268,-64.316398621,PALMA SOLA,SANTA BARBARA,JUJUY
-23.803043365,-64.415969849,PALMA SOLA,SANTA BARBARA,JUJUY
-24.00476075,-64.33108715,PALMA SOLA,SANTA BARBARA,JUJUY
-24.052583695,-64.22567749,PALMA SOLA,SANTA BARBARA,JUJUY
-23.979101577,-64.306641163,PALMA SOLA,SANTA BARBARA,JUJUY
-24.10286154,-64.40124829,PALMA SOLA,SANTA BARBARA,JUJUY
-24.021064758,-64.324951172,PALMA SOLA,SANTA BARBARA,JUJUY
-23.836555481,-64.271713257,PALMA SOLA,SANTA BARBARA,JUJUY
-24.087533951,-64.396080017,PALMA SOLA,SANTA BARBARA,JUJUY
-29.419324875,-59.719028473,LOS LAURELES,GENERAL OBLIGADO,SANTA FE
-29.3218713,-59.713095,LOS LAURELES,GENERAL OBLIGADO,SANTA FE
-29.40878815,-59.722262592,LOS LAURELES,GENERAL OBLIGADO,SANTA FE
-29.279267018,-59.751406397,LOS LAURELES,GENERAL OBLIGADO,SANTA FE
-29.370121103,-59.737867777,LOS LAURELES,GENERAL OBLIGADO,SANTA FE
-26.708156586,-66.057388306,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.726598197,-66.043697913,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.720064163,-66.053138733,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.630433641,-66.064437373,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.689116712,-66.018884441,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.685929005,-65.970794987,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.395547691,-66.264193016,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.235347161,-66.201381324,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.630767948,-66.014041897,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.698860498,-66.038733441,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.698860498,-66.038733441,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.736138373,-66.021784581,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.72164444,-66.05743549,SANTA MARIA,SANTA MARIA,CATAMARCA
-26.241483688,-66.201652527,SANTA MARIA,SANTA MARIA,CATAMARCA
-38.94928568,-68.083905762,NEUQUEN,CONFLUENCIA,NEUQUÉN
-38.938947582,-68.159065578,NEUQUEN,CONFLUENCIA,NEUQUÉN
-27.750768837,-55.070987829,MOJON GRANDE,SAN JAVIER,MISIONES
-27.707767829,-55.158202166,MOJON GRANDE,SAN JAVIER,MISIONES
-33.20456209,-62.601248151,MONTE MAIZ,UNION,CÓRDOBA
-26.783210754,-65.469711304,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.7931657,-65.4684938,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.894067205,-65.321784007,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.85455,-65.43219,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.866693263,-65.349880813,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.806142807,-65.466697693,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.7990175,-65.5656894,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-26.873996559,-65.310349989,SAN PABLO Y VILLA NOUGUES,LULES,TUCUMÁN
-31.529332145,-68.725341068,ZONDA,ZONDA,SAN JUAN
-31.543878932,-68.740775882,ZONDA,ZONDA,SAN JUAN
-31.774671555,-68.914604187,ZONDA,ZONDA,SAN JUAN
-31.544731701,-68.752172012,ZONDA,ZONDA,SAN JUAN
-31.29467392,-69.076782227,ZONDA,ZONDA,SAN JUAN
-36.210663164,-64.033541226,MAURICIO MAYER,CONHELO,LA PAMPA
-36.31182712,-63.943948,MAURICIO MAYER,CONHELO,LA PAMPA
-26.844019209,-65.092475857,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.816717915,-65.080267102,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.822684986,-65.042069237,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.819059254,-65.094321085,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.8029631,-65.1085172,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.834647397,-65.095558866,LA FLORIDA Y LUISIANA,CRUZ ALTA,TUCUMÁN
-26.50033232,-64.741993821,BURRUYACU,BURRUYACU,TUCUMÁN
-33.461741129,-62.43914345,GUATIMOZIN,MARCOS JUAREZ,CÓRDOBA
-34.770302122,-63.670323072,ONAGOITY,GENERAL ROCA,CÓRDOBA
-28.788305606,-65.100730234,ICAÑO,LA PAZ,CATAMARCA
-28.71805191,-65.296485901,ICAÑO,LA PAZ,CATAMARCA
-28.69758046,-64.96933228,ICAÑO,LA PAZ,CATAMARCA
-28.67426743,-65.27945557,ICAÑO,LA PAZ,CATAMARCA
-28.62224099,-65.25218254,ICAÑO,LA PAZ,CATAMARCA
-28.68693,-65.02329,ICAÑO,LA PAZ,CATAMARCA
-28.933105316,-65.094965587,ICAÑO,LA PAZ,CATAMARCA
-28.764462806,-65.112021017,ICAÑO,LA PAZ,CATAMARCA
-29.00061,-65.35047,ICAÑO,LA PAZ,CATAMARCA
-28.77488441,-64.96500043,ICAÑO,LA PAZ,CATAMARCA
-28.876059121,-64.93633007,ICAÑO,LA PAZ,CATAMARCA
-28.86139,-64.83046,ICAÑO,LA PAZ,CATAMARCA
-28.93696,-64.92055,ICAÑO,LA PAZ,CATAMARCA
-29.04527092,-65.14831543,ICAÑO,LA PAZ,CATAMARCA
-28.841532477,-64.995986692,ICAÑO,LA PAZ,CATAMARCA
-28.78897607,-65.29965822,ICAÑO,LA PAZ,CATAMARCA
-28.64432,-65.17819,ICAÑO,LA PAZ,CATAMARCA
-28.94401597,-65.351182425,ICAÑO,LA PAZ,CATAMARCA
-28.972539942,-65.044537598,ICAÑO,LA PAZ,CATAMARCA
-28.65143432,-65.03051514,ICAÑO,LA PAZ,CATAMARCA
-29.011490771,-65.101118892,ICAÑO,LA PAZ,CATAMARCA
-28.640239695,-64.987071693,ICAÑO,LA PAZ,CATAMARCA
-28.92427415,-65.29737709,ICAÑO,LA PAZ,CATAMARCA
-28.930888612,-65.290215808,ICAÑO,LA PAZ,CATAMARCA
-28.907280698,-65.285556074,ICAÑO,LA PAZ,CATAMARCA
-28.77124,-64.82143,ICAÑO,LA PAZ,CATAMARCA
-32.665106639,-64.74150181,ALPA CORRAL,RIO CUARTO,CÓRDOBA
-32.690403667,-64.721171055,ALPA CORRAL,RIO CUARTO,CÓRDOBA
-28.2253457,-59.5851593,VILLA GUILLERMINA,GENERAL OBLIGADO,SANTA FE
-28.245075433,-59.454759831,VILLA GUILLERMINA,GENERAL OBLIGADO,SANTA FE
-28.235396596,-59.703221671,VILLA GUILLERMINA,GENERAL OBLIGADO,SANTA FE
-28.065277601,-59.705837396,VILLA GUILLERMINA,GENERAL OBLIGADO,SANTA FE
-33.096430444,-65.990838383,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-33.120748488,-65.966843949,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-32.944943421,-66.004031367,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-33.060181026,-65.984939664,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-33.048504602,-66.071754309,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-33.07680507,-66.109908607,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-33.108271528,-66.063371212,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
-43.250016852,-71.351231844,TREVELIN,FUTALEUFU,CHUBUT
-43.090871191,-71.46548537,TREVELIN,FUTALEUFU,CHUBUT
-43.184714621,-71.64139193,TREVELIN,FUTALEUFU,CHUBUT
-43.119818761,-71.558896746,TREVELIN,FUTALEUFU,CHUBUT
-43.19092538,-71.34659644,TREVELIN,FUTALEUFU,CHUBUT
-30.197818,-68.82920967,JACHAL,JACHAL,SAN JUAN
-30.10100685,-68.71806899,JACHAL,JACHAL,SAN JUAN
-30.400675007,-68.691063097,JACHAL,JACHAL,SAN JUAN
-30.157066719,-68.480936579,JACHAL,JACHAL,SAN JUAN
-29.75339198,-68.75794438,JACHAL,JACHAL,SAN JUAN
-30.229423523,-68.685577393,JACHAL,JACHAL,SAN JUAN
-30.162872967,-68.665263316,JACHAL,JACHAL,SAN JUAN
-30.292581558,-68.699172974,JACHAL,JACHAL,SAN JUAN
-30.15111538,-68.57321763,JACHAL,JACHAL,SAN JUAN
-30.220275058,-68.69099676,JACHAL,JACHAL,SAN JUAN
-30.416566849,-68.646759033,JACHAL,JACHAL,SAN JUAN
-29.924283981,-68.664772034,JACHAL,JACHAL,SAN JUAN
-30.148892347,-68.704494553,JACHAL,JACHAL,SAN JUAN
-29.92990303,-68.719306946,JACHAL,JACHAL,SAN JUAN
-30.20949542,-68.74673275,JACHAL,JACHAL,SAN JUAN
-30.685493469,-68.376037598,JACHAL,JACHAL,SAN JUAN
-30.12938321,-68.679173304,JACHAL,JACHAL,SAN JUAN
-30.32570134,-68.69716841,JACHAL,JACHAL,SAN JUAN
-30.182286449,-68.727785784,JACHAL,JACHAL,SAN JUAN
-30.684510066,-68.377554357,JACHAL,JACHAL,SAN JUAN
-30.10887219,-68.700942919,JACHAL,JACHAL,SAN JUAN
-30.220275058,-68.69099676,JACHAL,JACHAL,SAN JUAN
-30.242767285,-68.745493456,JACHAL,JACHAL,SAN JUAN
-30.682201095,-68.318005949,JACHAL,JACHAL,SAN JUAN
-30.429386074,-68.681937327,JACHAL,JACHAL,SAN JUAN
-30.1497731,-68.66115327,JACHAL,JACHAL,SAN JUAN
-30.21424136,-68.716555833,JACHAL,JACHAL,SAN JUAN
-30.122527325,-68.716199914,JACHAL,JACHAL,SAN JUAN
-27.4738951,-65.6832192,MONTE BELLO,RIO CHICO,TUCUMÁN
-27.365036011,-65.785606384,MONTE BELLO,RIO CHICO,TUCUMÁN
-24.541813713,-60.8341897,JUAN G BAZAN,PATIÑO,FORMOSA
-28.490138058,-61.160907125,GATO COLORADO,9 DE JULIO,SANTA FE
-28.02457851,-61.18793733,GATO COLORADO,9 DE JULIO,SANTA FE
-28.041722556,-61.07175897,GATO COLORADO,9 DE JULIO,SANTA FE
-28.34939047,-61.20711279,GATO COLORADO,9 DE JULIO,SANTA FE
-28.930866557,-58.971335779,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.8455781,-58.9703282,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.9356733,-58.8052348,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-29.004684405,-58.890305637,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.910868874,-58.935957755,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.906804853,-58.89339772,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.940262344,-58.867791224,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.952295539,-58.906746586,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.944637338,-59.026922701,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-28.891799019,-58.996755837,GOBERNADOR MARTINEZ,LAVALLE,CORRIENTES
-31.8313973,-63.450636455,LAS JUNTURAS,RIO SEGUNDO,CÓRDOBA
-26.62702,-65.60313,ANCAJULI,TAFI VIEJO,TUCUMÁN
-26.68929,-65.60443,ANCAJULI,TAFI VIEJO,TUCUMÁN
-26.56402,-65.55717,ANCAJULI,TAFI VIEJO,TUCUMÁN
-25.105602371,-65.536890354,CHICOANA,CHICOANA,SALTA
-25.163665333,-65.461098473,CHICOANA,CHICOANA,SALTA
-25.037026026,-65.572645957,CHICOANA,CHICOANA,SALTA
-25.193365097,-65.829833984,CHICOANA,CHICOANA,SALTA
-25.14762,-65.50126,CHICOANA,CHICOANA,SALTA
-25.05593816,-65.57263996,CHICOANA,CHICOANA,SALTA
-25.164699554,-65.623252869,CHICOANA,CHICOANA,SALTA
-25.177745819,-65.810668945,CHICOANA,CHICOANA,SALTA
-25.082565344,-65.536994415,CHICOANA,CHICOANA,SALTA
-25.115499497,-65.606575012,CHICOANA,CHICOANA,SALTA
-25.154556274,-65.760536194,CHICOANA,CHICOANA,SALTA
-25.082595456,-65.535102968,CHICOANA,CHICOANA,SALTA
-25.1234388,-65.53105147,CHICOANA,CHICOANA,SALTA
-25.18402,-65.74068,CHICOANA,CHICOANA,SALTA
-25.18624,-65.81178,CHICOANA,CHICOANA,SALTA
-25.09262,-65.56609,CHICOANA,CHICOANA,SALTA
-25.14613649,-65.46983047,CHICOANA,CHICOANA,SALTA
-25.10017336,-65.766563891,CHICOANA,CHICOANA,SALTA
-25.231365767,-65.660269256,CHICOANA,CHICOANA,SALTA
-25.1165,-65.48954,CHICOANA,CHICOANA,SALTA
-25.16513902,-65.62895604,CHICOANA,CHICOANA,SALTA
-25.03864,-65.57035,CHICOANA,CHICOANA,SALTA
-25.151234705,-65.442610686,CHICOANA,CHICOANA,SALTA
-25.115034103,-65.735939026,CHICOANA,CHICOANA,SALTA
-25.15339187,-65.69363231,CHICOANA,CHICOANA,SALTA
-32.71768772,-61.586297625,LAS PAREJAS,BELGRANO,SANTA FE
-32.682740353,-61.570037592,LAS PAREJAS,BELGRANO,SANTA FE
-32.6596397,-61.61969,LAS PAREJAS,BELGRANO,SANTA FE
-32.682684255,-61.518579835,LAS PAREJAS,BELGRANO,SANTA FE
-32.7494032,-61.5381149,LAS PAREJAS,BELGRANO,SANTA FE
-42.232924712,-71.369506658,EPUYEN,CUSHAMEN,CHUBUT
-42.17219917,-71.32219169,EPUYEN,CUSHAMEN,CHUBUT
-42.213535683,-71.429662543,EPUYEN,CUSHAMEN,CHUBUT
-22.195691522,-66.420168475,CUSI CUSI,SANTA CATALINA,JUJUY
-22.18644457,-66.409389831,CUSI CUSI,SANTA CATALINA,JUJUY
-22.22501,-66.24875,CUSI CUSI,SANTA CATALINA,JUJUY
-22.407562343,-66.655405101,CUSI CUSI,SANTA CATALINA,JUJUY
-22.214344337,-66.336561617,CUSI CUSI,SANTA CATALINA,JUJUY
-22.192824829,-66.349215985,CUSI CUSI,SANTA CATALINA,JUJUY
-22.25962,-66.36779,CUSI CUSI,SANTA CATALINA,JUJUY
-22.340214736,-66.494020551,CUSI CUSI,SANTA CATALINA,JUJUY
-22.162714004,-66.237594605,CUSI CUSI,SANTA CATALINA,JUJUY
-30.672210058,-64.869907029,EL BRETE,CRUZ DEL EJE,CÓRDOBA
-30.638182993,-64.893646409,EL BRETE,CRUZ DEL EJE,CÓRDOBA
-30.650665254,-64.856700534,EL BRETE,CRUZ DEL EJE,CÓRDOBA
-27.889902115,-60.733386993,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.682571156,-60.909195631,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.480689497,-60.996783178,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.769077443,-60.768722372,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.786237389,-60.891130855,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.689552867,-60.834887832,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.923891958,-60.847039436,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.558747624,-60.958563511,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.625687908,-60.885316665,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-27.616073293,-61.001329278,CORONEL DU GRATY,MAYOR LUIS J FONTANA,CHACO
-25.053192265,-60.093927183,ESTANISLAO DEL CAMPO,PATIÑO,FORMOSA
-25.0505745,-60.090963735,ESTANISLAO DEL CAMPO,PATIÑO,FORMOSA
-27.898804531,-63.915324063,FORRES,ROBLES,SANTIAGO DEL ESTERO
-31.299584445,-63.759105072,PIQUILLIN,RIO PRIMERO,CÓRDOBA
-30.068225078,-64.052875898,CAMINIAGA,SOBREMONTE,CÓRDOBA
-34.268046,-59.9192997,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.3250111,-59.7470206,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.3605423,-60.0031342,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.3734875,-59.8916892,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.3315903,-59.8419225,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.3292908,-59.9101174,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.302276767,-59.695100172,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.46647783,-60.000869742,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.495119142,-59.802973738,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.377698725,-59.82290198,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.2743155,-59.8021634,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-34.4145467,-59.8540512,CARMEN DE ARECO,CARMEN DE ARECO,BUENOS AIRES
-31.776236481,-60.543361135,PARANA,PARANA,ENTRE RÍOS
-31.741567643,-60.528414592,PARANA,PARANA,ENTRE RÍOS
-31.77016449,-60.478565216,PARANA,PARANA,ENTRE RÍOS
-31.713911056,-60.572509766,PARANA,PARANA,ENTRE RÍOS
-31.524607834,-58.404773513,GENERAL CAMPOS,SAN SALVADOR,ENTRE RÍOS
-27.50860997,-55.603862144,CERRO CORA,CANDELARIA,MISIONES
-27.569487789,-55.583941956,CERRO CORA,CANDELARIA,MISIONES
-27.468524687,-55.590794143,CERRO CORA,CANDELARIA,MISIONES
-27.545759201,-55.615505218,CERRO CORA,CANDELARIA,MISIONES
-27.517599106,-55.551216125,CERRO CORA,CANDELARIA,MISIONES
-39.183082581,-69.37890625,AREA SIN GOBIERNO,PICUN LEUFU,NEUQUÉN
-39.650730133,-69.353088379,AREA SIN GOBIERNO,PICUN LEUFU,NEUQUÉN
-41.326813424,-69.544126389,INGENIERO JACOBACCI,25 DE MAYO,RÍO NEGRO
-32.418596127,-64.687170815,CAÑADA DEL SAUCE,CALAMUCHITA,CÓRDOBA
-32.36799916,-64.642522343,CAÑADA DEL SAUCE,CALAMUCHITA,CÓRDOBA
-32.35507446,-64.700161888,CAÑADA DEL SAUCE,CALAMUCHITA,CÓRDOBA
-42.645615896,-65.064722967,PUERTO MADRYN,BIEDMA,CHUBUT
-42.811590013,-65.051417804,PUERTO MADRYN,BIEDMA,CHUBUT
-42.755099678,-65.042229818,PUERTO MADRYN,BIEDMA,CHUBUT
-40.046553864,-70.077319579,PIEDRA DEL AGUILA,COLLON CURA,NEUQUÉN
-33.247067464,-61.357593556,CHABAS,CASEROS,SANTA FE
-28.290949211,-61.703482025,SANTA MARGARITA,9 DE JULIO,SANTA FE
-28.4694956,-61.3088606,SANTA MARGARITA,9 DE JULIO,SANTA FE
-28.314954914,-61.550329937,SANTA MARGARITA,9 DE JULIO,SANTA FE
-30.51295505,-65.157031069,ALTO DE LOS QUEBRACHOS,CRUZ DEL EJE,CÓRDOBA
-30.540965815,-65.038438772,ALTO DE LOS QUEBRACHOS,CRUZ DEL EJE,CÓRDOBA
-30.184653789,-62.830142634,LA RINCONADA,RIO SECO,CÓRDOBA
-30.114797982,-62.931628467,LA RINCONADA,RIO SECO,CÓRDOBA
-30.184340839,-63.052282201,LA RINCONADA,RIO SECO,CÓRDOBA
-30.184499322,-63.142218937,LA RINCONADA,RIO SECO,CÓRDOBA
-30.279247503,-62.981246492,LA RINCONADA,RIO SECO,CÓRDOBA
-27.03225,-65.05974,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-27.14492,-65.08539,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-27.06945,-64.98035,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-27.165015,-64.989297,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-27.0886052,-65.0392269,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-27.110107422,-65.0676651,AGUA DULCE Y LA SOLEDAD,LEALES,TUCUMÁN
-31.339134634,-61.622588386,VILLA SAN JOSE,CASTELLANOS,SANTA FE
-31.017971601,-63.605165059,EL CRISPIN,RIO PRIMERO,CÓRDOBA
-30.5951232,-59.9436425,SAN JAVIER,SAN JAVIER,SANTA FE
-30.5611448,-59.9208146,SAN JAVIER,SAN JAVIER,SANTA FE
-30.33971815,-59.978214158,SAN JAVIER,SAN JAVIER,SANTA FE
-30.582206841,-59.931398518,SAN JAVIER,SAN JAVIER,SANTA FE
-30.5858599,-59.9340509,SAN JAVIER,SAN JAVIER,SANTA FE
-30.41127354,-59.948660813,SAN JAVIER,SAN JAVIER,SANTA FE
-30.514011,-59.9296428,SAN JAVIER,SAN JAVIER,SANTA FE
-30.932459372,-60.500455822,NARE,SAN JUSTO,SANTA FE
-31.0380617,-60.5066958,NARE,SAN JUSTO,SANTA FE
-30.951076187,-60.468210221,NARE,SAN JUSTO,SANTA FE
-33.51620194,-62.134782229,CAFERATA,GENERAL LOPEZ,SANTA FE
-33.441415876,-62.086871469,CAFERATA,GENERAL LOPEZ,SANTA FE
-26.804475578,-58.958545445,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.795977689,-59.022674971,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.815224859,-59.114392314,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.837412046,-59.06411758,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.730930951,-59.055711568,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.619339924,-58.720844025,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.650359144,-58.804357505,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.835227475,-59.065754328,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-26.699293631,-59.122956995,LA EDUVIGIS,LIBERTADOR GENERAL SAN MARTÍN,CHACO
-33.464515641,-67.605578504,LA PAZ,LA PAZ,MENDOZA
-33.13476944,-67.527854919,LA PAZ,LA PAZ,MENDOZA
-33.405226577,-67.164166436,LA PAZ,LA PAZ,MENDOZA
-33.300132752,-67.519355774,LA PAZ,LA PAZ,MENDOZA
-33.606063843,-67.100959778,LA PAZ,LA PAZ,MENDOZA
-33.453685988,-67.649883318,LA PAZ,LA PAZ,MENDOZA
-33.801441211,-67.41035956,LA PAZ,LA PAZ,MENDOZA
-33.613119315,-67.429251843,LA PAZ,LA PAZ,MENDOZA
-33.558452606,-67.252449036,LA PAZ,LA PAZ,MENDOZA
-33.405839415,-67.755158002,LA PAZ,LA PAZ,MENDOZA
-33.461019318,-67.559578527,LA PAZ,LA PAZ,MENDOZA
-33.298249244,-67.473628467,LA PAZ,LA PAZ,MENDOZA
-32.610377611,-61.324440932,TOTORAS,IRIONDO,SANTA FE
-32.598890325,-61.376712167,TOTORAS,IRIONDO,SANTA FE
-32.553981054,-61.219799543,TOTORAS,IRIONDO,SANTA FE
-32.65458958,-61.143349836,TOTORAS,IRIONDO,SANTA FE
-32.609630568,-61.324568546,TOTORAS,IRIONDO,SANTA FE
-32.5924299,-61.2758577,TOTORAS,IRIONDO,SANTA FE
-32.586351551,-61.167329256,TOTORAS,IRIONDO,SANTA FE
-30.476279489,-58.729636431,LAGUNA BENITEZ,FELICIANO,ENTRE RÍOS
-30.630488486,-58.652554743,LAGUNA BENITEZ,FELICIANO,ENTRE RÍOS
-37.888034232,-68.514489997,AREA SIN GOBIERNO,AÑELO,NEUQUÉN
-31.058228128,-64.295579358,AGUA DE ORO,COLON,CÓRDOBA
-31.65075061,-60.377585516,VILLA URQUIZA,PARANA,ENTRE RÍOS
-31.64880541,-60.37621136,VILLA URQUIZA,PARANA,ENTRE RÍOS
-31.67611013,-60.33931129,VILLA URQUIZA,PARANA,ENTRE RÍOS
-26.186462649,-59.368395058,VILLA DOS TRECE,PIRANE,FORMOSA
-27.518580789,-59.003673945,BARRANQUERAS,SAN FERNANDO,CHACO
-27.487773929,-58.932741689,BARRANQUERAS,SAN FERNANDO,CHACO
-32.73051153,-61.917138712,GENERAL ROCA,MARCOS JUAREZ,CÓRDOBA
-27.40298521,-58.54733407,SAN COSME,SAN COSME,CORRIENTES
-27.430893157,-58.499032289,SAN COSME,SAN COSME,CORRIENTES
-27.365666824,-58.369425839,SAN COSME,SAN COSME,CORRIENTES
-27.30581448,-58.38424881,SAN COSME,SAN COSME,CORRIENTES
-27.371180162,-58.511529111,SAN COSME,SAN COSME,CORRIENTES
-27.360179901,-58.466957092,SAN COSME,SAN COSME,CORRIENTES
-32.62981203,-65.551144129,LAS LAGUNAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
-22.42822668,-65.145404966,NAZARENO,SANTA VICTORIA,SALTA
